[2026-02-05 14:28:43] [DOWODCA] START
[2026-02-05 14:28:43] [OPERATOR] START
[2026-02-05 14:28:45] [DRON 3172449] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171912] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172187] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172051] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172032] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172229] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171991] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3172323] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172260] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171776] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172143] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172021] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172146] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172273] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171757] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3171851] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171756] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172156] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3172470] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172233] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171886] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3172129] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3172266] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171701] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172154] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171923] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172157] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172255] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171717] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172264] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172042] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172243] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171913] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172465] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172464] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172469] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172191] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171861] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171965] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172250] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171720] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172261] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171703] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172410] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172171] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172374] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171970] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171889] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172467] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171787] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172019] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171729] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172231] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172380] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172221] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172279] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171885] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172192] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172234] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172031] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172194] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3171872] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172010] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3171708] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172486] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172275] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171949] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171927] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171802] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172120] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171845] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171767] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171732] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172193] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172487] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172442] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172435] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:45] [DRON 3172224] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171945] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171786] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171924] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171748] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171979] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172153] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3171693] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3171883] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171856] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171943] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172309] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172071] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172337] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172358] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171974] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172306] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172456] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172452] START | T1=27s T2=67s T_return=13s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171981] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171978] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171768] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171947] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172101] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171722] LOT | bateria=92%
[2026-02-05 14:28:45] [DRON 3171712] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172473] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172457] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171765] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171983] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172076] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172029] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172382] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3171761] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172268] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171957] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171908] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172453] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172104] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172252] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172445] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172468] START | T1=13s T2=32s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172112] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172327] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171880] LOT | bateria=94%
[2026-02-05 14:28:45] [DRON 3172064] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171855] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172482] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172472] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171791] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171823] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172462] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:45] [DRON 3172437] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172326] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172208] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172489] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171995] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172226] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172203] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171920] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172491] START | T1=29s T2=72s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172439] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172504] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172298] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171963] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171755] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172084] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172513] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172496] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172152] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172518] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172454] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172198] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3171814] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172485] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3171713] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172109] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172256] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172121] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172507] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172081] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172511] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172254] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172158] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171799] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172334] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172447] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172209] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172294] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172495] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172349] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172287] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172144] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172418] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171992] LOT | bateria=94%
[2026-02-05 14:28:45] [DRON 3172317] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171833] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171932] LOT | bateria=92%
[2026-02-05 14:28:45] [DRON 3172466] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172521] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:45] [DRON 3171751] LOT | bateria=92%
[2026-02-05 14:28:45] [DRON 3172396] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172310] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171817] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171907] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172488] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172348] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171929] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171873] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172517] START | T1=13s T2=32s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3171711] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172367] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171707] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171770] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172475] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172490] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172004] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171778] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172498] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171734] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172494] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172318] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172523] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171865] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172520] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172477] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171771] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172181] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171884] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172493] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172426] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172516] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172474] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172025] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172096] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172519] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172242] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172357] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172497] START | T1=16s T2=40s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172403] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172522] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3171809] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172492] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172134] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172515] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172525] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172094] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171764] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171801] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172460] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3171840] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172214] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171877] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172391] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172479] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172501] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:45] [DRON 3172017] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172570] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172149] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172577] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:45] [DRON 3172508] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172070] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172574] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3171985] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3172478] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171820] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172539] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172510] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172245] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172546] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3171758] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172270] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172503] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171973] LOT | bateria=94%
[2026-02-05 14:28:45] [DRON 3172185] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172397] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172196] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172532] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171854] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171697] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171971] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172567] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171921] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172533] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172550] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172545] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172530] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172534] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171803] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3172526] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172459] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172500] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171759] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3171714] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172528] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172183] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172594] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172274] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172050] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172565] START | T1=29s T2=72s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171894] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172552] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171871] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172544] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172142] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171904] LOT | bateria=94%
[2026-02-05 14:28:45] [DRON 3172424] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172524] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171826] LOT | bateria=96%
[2026-02-05 14:28:45] [DRON 3172441] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172536] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172428] START | T1=32s T2=80s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172276] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172573] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172413] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172560] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172542] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172553] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3171716] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172547] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172579] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172303] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172559] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171859] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172576] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:45] [DRON 3171710] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172566] START | T1=32s T2=80s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172401] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172595] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172543] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172307] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172531] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:45] [DRON 3172569] START | T1=12s T2=30s T_return=6s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172423] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3171844] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172549] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172102] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172561] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172571] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171800] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3171967] LOT | bateria=90%
[2026-02-05 14:28:45] [DRON 3172135] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172179] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172302] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172564] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172321] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172416] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172556] START | T1=16s T2=40s T_return=8s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172257] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172506] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172293] LOT | bateria=95%
[2026-02-05 14:28:45] [DRON 3172394] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171864] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172554] START | T1=29s T2=72s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172419] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172422] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:45] [DRON 3171794] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172541] START | T1=32s T2=80s T_return=16s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172581] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171719] LOT | bateria=94%
[2026-02-05 14:28:45] [DRON 3172585] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172593] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172540] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:45] [DRON 3172123] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172471] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3171813] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172568] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:45] [DRON 3171696] LOT | bateria=98%
[2026-02-05 14:28:45] [DRON 3172009] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172259] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172007] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172107] LOT | bateria=97%
[2026-02-05 14:28:45] [DRON 3172023] LOT | bateria=99%
[2026-02-05 14:28:45] [DRON 3172596] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:45] [DRON 3172607] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:45] [DRON 3172379] LOT | bateria=99%
